MSOA11CD,loneliness,LISA_score,LISA_support
E02003438,0.5903270835399947,0.8333333333333334,6
E02001958,0.5897557521006781,1.0,8
E02005588,0.5885725455877546,0.8,5
E02002675,0.5885172666135627,0.625,8
E02006062,0.58686962072579,0.375,8
E02001980,0.5867529955776631,0.7142857142857143,7
E02000413,0.5840625310119898,1.0,7
E02000956,0.584011416705443,1.0,6
E02002764,0.5837796319183013,0.5,6
E02006720,0.5834733202950129,0.5,8
E02006235,0.5829069970588128,0.875,8
E02002387,0.5828489564306275,0.5,8
E02006902,0.58268692627569,0.5,8
E02001269,0.5810907924454378,0.5,8
E02005604,0.5781985542527354,0.4,5
E02001020,0.5781265772561787,1.0,3
E02003366,0.5763771824942222,1.0,7
E02000040,0.5757383108345706,1.0,5
E02001222,0.5757285555265463,0.3333333333333333,6
E02001261,0.5741765293392684,0.6,5
E02000752,0.573521886443652,1.0,8
E02002509,0.5731486952245919,1.0,6
E02005719,0.5730548462642373,0.625,8
E02003517,0.572897436971203,0.375,8
E02005293,0.5722888031465376,0.8,5
E02005519,0.5707972473096706,0.8333333333333334,6
E02005720,0.5706461875321512,0.2857142857142857,7
E02003989,0.5703020891409242,1.0,3
E02000306,0.5702205589445326,0.875,8
E02006781,0.5689491068118047,1.0,1
E02003111,0.5673098243459458,0.7142857142857143,7
E02006361,0.5671156715821105,0.3333333333333333,9
E02002438,0.5669290934053414,0.3333333333333333,6
E02004950,0.5664288953597766,1.0,7
E02000335,0.5661580838383629,0.625,8
E02003814,0.5656870942012201,0.8,5
E02004116,0.5654421283550388,1.0,4
E02004403,0.5648130151711958,0.375,8
E02006336,0.5615473425623586,0.8333333333333334,6
E02004013,0.5614906437917551,0.875,8
E02000339,0.5609740145790583,0.75,4
E02003991,0.5601690228786462,1.0,6
E02006239,0.5590891285223862,0.8333333333333334,6
E02004580,0.5589615339760549,0.8,5
E02000483,0.5546991424362566,0.8571428571428571,7
E02005263,0.5546479236602656,1.0,6
E02004416,0.5539240269749801,0.5,8
E02005882,0.5529264431395334,1.0,6
E02003353,0.5528298945369791,0.7,10
E02004339,0.5519039413354724,0.6,10
E02004635,0.5514482589342666,0.8,5
E02002425,0.5500387434166569,0.42857142857142855,7
E02001407,0.5498249420360464,0.6,5
E02005908,0.5478857806431452,0.5555555555555556,9
E02003813,0.5478302742127861,1.0,4
E02005150,0.5476914795346588,0.6666666666666666,6
E02005945,0.5469532252182174,1.0,6
E02004075,0.5449947027123154,0.6,10
E02006287,0.543688976206239,0.625,8
E02002433,0.5431317118826124,0.4,5
E02006166,0.5425112020937517,0.6666666666666666,6
E02006001,0.5420651762664184,1.0,3
E02005919,0.5419464118860495,0.5,10
E02002982,0.5403537988628997,0.5,6
E02006832,0.540328050468926,0.75,4
E02005529,0.5401760515253783,1.0,8
E02001792,0.5390332888451022,0.8,5
E02005999,0.5388626592498795,1.0,9
E02000946,0.5382266432007583,0.7142857142857143,7
E02005702,0.5380225321329378,0.6,5
E02000307,0.5377679312684636,1.0,5
E02004407,0.5354983067712697,0.7142857142857143,7
E02002697,0.5348461839356123,0.5333333333333333,15
E02000045,0.5336146884034931,0.875,8
E02005318,0.5333619758352242,0.6666666666666666,9
E02004440,0.5330663290165911,0.6666666666666666,6
E02002497,0.5322960155819145,0.6666666666666666,6
E02002544,0.5303954025012934,0.8888888888888888,9
E02004296,0.5270278286624612,0.7777777777777778,9
E02005698,0.526288717160666,1.0,5
E02000284,0.5257668885030969,1.0,5
E02003403,0.5253666521921826,0.875,8
E02001459,0.5253263674142932,0.6,5
E02006251,0.5241319624947831,0.25,8
E02005755,0.5208699937533909,0.8,5
E02005516,0.5207973626652949,0.9,10
E02006670,0.5201064142108048,1.0,7
E02004325,0.5184102404113856,0.8333333333333334,6
E02004050,0.518266888797227,1.0,3
E02003098,0.5175070728128491,0.8571428571428571,7
E02003429,0.5173819496244891,1.0,10
E02002794,0.5165773847932114,0.25,8
E02004822,0.5160738269026435,0.4,10
E02003344,0.515207356511043,0.7142857142857143,7
E02006308,0.5140702866487812,0.16666666666666666,6
E02000067,0.5132085307536226,0.875,8
E02006000,0.5129687743617937,1.0,4
E02003383,0.51275312580057,0.6,5
E02002997,0.5125944065661536,0.7142857142857143,7
E02004367,0.5117340908331072,0.8,5
E02003837,0.510448683488078,0.4,15
E02000517,0.5102019295144407,0.5,6
E02005361,0.5097690208392405,0.7142857142857143,7
E02005915,0.5096242575876597,0.8888888888888888,9
E02003340,0.5082911108224801,0.8571428571428571,7
E02001695,0.5079193414838599,0.7142857142857143,7
E02003483,0.507647154587637,0.5,6
E02001704,0.5069445943442359,0.6,5
E02001034,0.5067786554373371,1.0,5
E02004640,0.5062383400850058,0.8333333333333334,6
E02004024,0.5061242942155821,0.8,10
E02002972,0.5060844574842398,0.3333333333333333,6
E02006298,0.5055611102927207,0.5,8
E02000577,0.5046902061185472,0.4444444444444444,9
E02001536,0.5039978560816342,0.75,8
E02004992,0.502466251177911,0.8571428571428571,7
E02004315,0.5019857088277455,0.5555555555555556,9
E02006097,0.5016760759520568,1.0,3
E02005093,0.5015081889391207,0.6666666666666666,9
E02002492,0.5006669682276061,0.6666666666666666,6
E02001457,0.499573608145375,0.7142857142857143,7
E02006230,0.49857030077604286,1.0,6
E02003698,0.49511577918162764,0.5,8
E02001380,0.4931061980121142,0.6666666666666666,6
E02006324,0.4912764807554404,0.8571428571428571,7
E02004432,0.4912334261689208,0.6,10
E02001973,0.491081381418497,0.875,8
E02004436,0.4901749108854908,0.4,5
E02004927,0.48867877975227675,0.6666666666666666,9
E02004294,0.4874044422635887,1.0,5
E02005986,0.4873258729642309,0.8,5
E02001406,0.48529850737862595,0.6666666666666666,9
E02002863,0.48339839163272136,1.0,8
E02003662,0.4828998830986622,0.8333333333333334,6
E02004061,0.48110762363524956,0.5714285714285714,7
E02005166,0.47854123005841054,1.0,3
E02004642,0.47821583575133836,0.5555555555555556,9
E02005517,0.47711610946158484,0.6,5
E02005399,0.4763942929903353,0.75,4
E02003667,0.4761940158586516,0.5714285714285714,7
E02003408,0.476052416804751,0.75,8
E02005486,0.47448406241508256,0.6,5
E02005610,0.47416736595279085,0.8888888888888888,9
E02001226,0.4738674737205548,0.42857142857142855,7
E02000910,0.4735062625751209,0.7142857142857143,7
E02006210,0.4724138804982526,0.625,8
E02000693,0.4721040832983518,1.0,8
E02000764,0.47207172376830486,1.0,7
E02006025,0.4720714344435384,1.0,4
E02000758,0.4708552030765134,1.0,6
E02005280,0.4707645040650312,0.6666666666666666,6
E02004584,0.47051489232464005,1.0,4
E02004023,0.4694630408260805,0.7142857142857143,7
E02003954,0.46942878930250453,0.75,4
E02005888,0.46839855982900774,0.8571428571428571,7
E02005597,0.46765121216544153,0.875,8
E02005842,0.4659784559419764,1.0,5
E02002787,0.4658847263432476,0.2,5
E02000732,0.465501980129991,1.0,7
E02003761,0.4649687991748247,0.8,5
E02003571,0.4647966728940808,0.3333333333333333,6
E02004963,0.4644629663788027,1.0,6
E02006494,0.4633694344701015,0.6666666666666666,6
E02000065,0.46253614034081814,0.75,8
E02005900,0.4616873665138622,0.4,5
E02004944,0.4616437921176138,1.0,5
E02004329,0.4596843705848712,0.6666666666666666,6
E02001609,0.458947535300772,0.875,8
E02004579,0.458390282176138,0.7777777777777778,9
E02003364,0.45838285413124036,0.7272727272727273,11
E02000002,0.4572911911893607,0.7142857142857143,7
E02006497,0.45650685457368156,0.5,6
E02005329,0.456009251064817,0.8,5
E02005572,0.45484670123464743,1.0,2
E02000555,0.4541561414238956,0.6666666666666666,6
E02005965,0.45383815219379364,0.875,8
E02000263,0.4537683008804737,1.0,8
E02000753,0.453359095628283,1.0,5
E02005598,0.4517076516825975,0.6428571428571429,14
E02001153,0.4514056010611739,0.8333333333333334,6
E02003743,0.451259267327409,0.75,4
E02004639,0.4505892146252025,1.0,7
E02006652,0.4502702912029177,0.6,5
E02000489,0.4501911411016978,0.9,10
E02003690,0.4500356508840066,0.6,10
E02004672,0.44819455835967487,0.2,5
E02005553,0.4474103781345573,0.75,4
E02006628,0.44734597732886566,0.6666666666666666,6
E02000528,0.4463080549075932,0.875,8
E02004896,0.4446510672772887,0.75,8
E02006487,0.44419870515059345,1.0,7
E02004159,0.44282236521122137,0.42857142857142855,7
E02004988,0.4420126167245374,1.0,6
E02006407,0.44160507472514765,0.75,8
E02000791,0.4415121648411309,1.0,6
E02002493,0.4411770188023301,0.6666666666666666,6
E02001451,0.44106182974052727,0.8,5
E02000902,0.44068703487444416,0.625,8
E02000074,0.44055428250607637,0.75,8
E02000556,0.44043460089648745,0.5555555555555556,9
E02000947,0.43896130001908706,0.7142857142857143,7
E02005551,0.43569872620628186,1.0,3
E02006163,0.43490232291352665,0.8888888888888888,9
E02000103,0.4348471296939269,0.5714285714285714,7
E02004641,0.434804487660881,0.5,4
E02000460,0.4336418651554491,0.8333333333333334,6
E02005116,0.4320354166366136,0.8333333333333334,6
E02002637,0.43193321962940645,0.42857142857142855,7
E02004094,0.4315351578133271,0.25,4
E02004201,0.4297870616294903,0.5454545454545454,11
E02005339,0.4292380699372993,0.8,5
E02003283,0.42822670916886824,0.75,8
E02001982,0.42721230755032924,0.42857142857142855,7
E02003304,0.4260658445898457,1.0,7
E02005257,0.42543133413326684,1.0,4
E02001715,0.4254206537674182,0.625,8
E02000364,0.42490472069145946,0.7142857142857143,7
E02004413,0.42483977305720627,0.5555555555555556,9
E02001263,0.42378438861618656,0.3333333333333333,6
E02005612,0.42290439019034154,0.9,10
E02001718,0.4228777695699425,0.6666666666666666,6
E02002394,0.42216896411123744,0.3333333333333333,6
E02004327,0.4213280386933779,0.6666666666666666,3
E02005844,0.42125219301927597,1.0,5
E02006646,0.4206568943732638,0.9,10
E02006571,0.42049468051154437,0.875,8
E02003236,0.42039243501614104,0.7777777777777778,9
E02002478,0.4202193515995388,0.5555555555555556,9
E02000782,0.4186181771448109,1.0,7
E02001149,0.4179834973588244,0.5,4
E02001721,0.4150029392029901,0.875,8
E02006598,0.41436709745495137,0.42857142857142855,7
E02003424,0.41357221765544094,1.0,7
E02003739,0.41165415050219867,0.8333333333333334,6
E02004587,0.41165091954164534,1.0,4
E02000905,0.41114339127759847,0.75,8
E02004644,0.41096347103006053,1.0,6
E02004297,0.41075084588721195,0.75,8
E02005162,0.4106374271194303,0.8888888888888888,9
E02005348,0.40990438448303884,0.5,6
E02000696,0.40896606624911047,1.0,7
E02000286,0.4089049057168452,1.0,6
E02005345,0.4083428912979268,0.75,8
E02002453,0.40810312609472793,0.375,8
E02001744,0.4067678145033049,0.6,10
E02006337,0.4058027872805511,0.8571428571428571,7
E02006164,0.40440074951098837,0.8333333333333334,6
E02004585,0.40437546951751824,1.0,8
E02006509,0.40429182346216636,0.8,5
E02001733,0.40315421789376926,0.6666666666666666,9
E02005172,0.402423251973848,0.6,10
E02000904,0.4023596568281834,0.8571428571428571,7
E02006231,0.40196073412584155,0.38461538461538464,13
E02002754,0.40178568782891566,0.125,8
E02005278,0.4008999397513041,0.8571428571428571,7
E02003787,0.4001032885497822,0.875,8
E02000340,0.3997805222473859,0.4444444444444444,9
E02003697,0.39929473648145825,0.7777777777777778,9
E02001267,0.39915471378485096,0.6666666666666666,6
E02005302,0.39901611080377997,0.7142857142857143,7
E02003389,0.39758788219154495,1.0,6
E02005102,0.3967684076261773,0.2727272727272727,11
E02000240,0.3963184436743279,0.75,8
E02006364,0.3953156566446806,0.8333333333333334,6
E02004730,0.3941784091959657,0.2857142857142857,7
E02002626,0.3937810960905102,0.75,4
E02006370,0.39293874458205225,0.8571428571428571,7
E02002722,0.3922318671954109,1.0,2
E02003994,0.39152575174826576,1.0,5
E02005037,0.39075385054687606,0.75,8
E02000165,0.3897957186099846,0.75,4
E02005616,0.38909903359525316,0.8571428571428571,7
E02004752,0.38825755829707614,0.6666666666666666,6
E02001373,0.38818057261593925,0.5,6
E02001195,0.3880023414465924,0.3333333333333333,9
E02000432,0.3871115206052764,1.0,6
E02003663,0.3856506262893177,0.8,5
E02006320,0.38523628740004906,1.0,8
E02001597,0.3846998894881293,0.5714285714285714,7
E02004707,0.3846072386856915,0.5714285714285714,7
E02002409,0.38323368025464005,0.5555555555555556,9
E02005839,0.3818682589913588,1.0,5
E02002347,0.3811649480873037,0.42857142857142855,7
E02003218,0.3803876863265021,0.5714285714285714,7
E02000230,0.3791777064776688,0.6666666666666666,9
E02005481,0.3790212755128396,1.0,6
E02003885,0.3785892175976009,0.75,12
E02000096,0.3785215382953451,0.42857142857142855,7
E02005065,0.3783894536996984,0.8333333333333334,6
E02005303,0.3783640461030565,0.8,5
E02004614,0.37788552301155526,0.6666666666666666,6
E02001979,0.37786167373946605,1.0,5
E02005199,0.3758970413334989,0.42857142857142855,7
E02000410,0.37563410601492087,1.0,5
E02001390,0.3740316260831301,0.6,5
E02004025,0.3718381140684812,0.8,5
E02004401,0.37182254258852165,0.75,4
E02003393,0.3715230233415995,1.0,7
E02005717,0.37122235231692896,0.5,6
E02006496,0.3709822055659474,0.5,6
E02004660,0.37029506454736705,1.0,7
E02001817,0.3689122430532644,1.0,4
E02001458,0.36760541093976945,0.75,4
E02004336,0.36758065562169295,0.5714285714285714,7
E02005298,0.36627590705999424,0.9,10
E02003084,0.3661003984688849,0.5,6
E02000706,0.36590729294591307,1.0,5
E02003346,0.36514771409380525,0.8571428571428571,7
E02003816,0.3637485596627741,0.6666666666666666,6
E02006719,0.3621188420480366,0.3333333333333333,9
E02001464,0.36155160191448976,0.5,6
E02003696,0.35975869541035116,0.6666666666666666,3
E02003266,0.3590573627750243,0.2857142857142857,7
E02005567,0.35841229640257255,1.0,3
E02004705,0.3580424058329332,0.6666666666666666,6
E02001319,0.3579829054036965,0.7142857142857143,7
E02004637,0.3575697728680943,0.625,8
E02002785,0.357540975038464,0.4,5
E02002655,0.35608937928926715,1.0,8
E02002653,0.3560893792892671,1.0,4
E02002760,0.35544822390498876,0.2857142857142857,7
E02000659,0.354878970478748,0.25,4
E02002065,0.35418430283019275,0.5,8
E02006847,0.353799889944415,0.5714285714285714,7
E02002749,0.3536669810188399,0.5,6
E02006673,0.3523222011821465,1.0,5
E02006498,0.35179324048813965,0.5,6
E02003397,0.3508852260138833,1.0,6
E02001518,0.350687588966593,1.0,5
E02004056,0.350034078002521,0.6666666666666666,6
E02001239,0.34825515059123924,0.2857142857142857,7
E02002635,0.34807530304555334,0.8333333333333334,6
E02003000,0.3478745612411535,0.6666666666666666,9
E02001036,0.34784967843419984,0.5714285714285714,7
E02006374,0.34640983137768266,0.4,10
E02003995,0.3453577154376754,1.0,6
E02002595,0.34526152100270846,0.5714285714285714,7
E02004340,0.34525568302837606,1.0,8
E02004163,0.34452012907925145,0.6666666666666666,6
E02002999,0.3444985576201959,0.8333333333333334,6
E02002505,0.34434701297739584,0.8333333333333334,6
E02002344,0.3442404902432963,0.42857142857142855,7
E02006563,0.3407716265058988,0.6363636363636364,11
E02001187,0.3398509510224821,0.4,5
E02004589,0.33651652472620364,1.0,5
E02006567,0.3359630156661897,0.5,8
E02001387,0.3346887138072242,0.8571428571428571,7
E02006683,0.33259229857598854,0.5714285714285714,7
E02002636,0.33247395996428053,0.6666666666666666,6
E02003232,0.3322267398859208,1.0,7
E02001983,0.332183922670849,0.8571428571428571,7
E02000027,0.3311164667968105,0.6,5
E02000966,0.330458052607983,0.5,6
E02001385,0.3301808173432986,0.6666666666666666,6
E02006366,0.3298831740797068,0.625,8
E02001525,0.3293544622523093,0.6,5
E02000078,0.32679320643032084,0.8,5
E02003400,0.3262907642477319,0.6666666666666666,6
E02005568,0.3258364121094772,0.875,8
E02005115,0.3257650236668582,1.0,3
E02006624,0.3252391722636196,0.5,8
E02002658,0.3252152171053978,1.0,5
E02002695,0.3248027086991261,0.75,4
E02004147,0.3247040306954003,0.25,4
E02003764,0.3234891470324813,0.6,5
E02000816,0.32323629614821314,0.6666666666666666,6
E02005064,0.32311352382326297,0.75,12
E02004586,0.32283822816548785,1.0,5
E02004647,0.32187267542529086,0.8571428571428571,7
E02000207,0.32155057770152357,0.625,8
E02006639,0.3210629602045546,0.45454545454545453,11
E02001219,0.32015082972900394,0.5,6
E02000351,0.31799737548548784,0.7142857142857143,7
E02002450,0.3163511955511718,0.5,6
E02000773,0.3138074017935396,0.8571428571428571,7
E02005614,0.3128931276339066,0.8571428571428571,7
E02001133,0.31187712558587666,0.2857142857142857,7
E02003406,0.3116150617942114,0.4,5
E02002735,0.30706305188124394,0.3333333333333333,6
E02003284,0.30617730033912993,0.875,8
E02006884,0.3059365090637487,0.8571428571428571,7
E02005076,0.3057620491950993,0.5,8
E02005745,0.3050503937435911,0.25,8
E02006747,0.3049821229446218,0.5,6
E02002052,0.3044144550663029,0.3333333333333333,6
E02004946,0.30362451178125177,1.0,5
E02001027,0.30330983276561335,0.6,10
E02002954,0.3033052125864616,0.8333333333333334,6
E02001032,0.3016783288834368,0.8571428571428571,7
E02000722,0.3014044506562493,1.0,6
E02005117,0.2999817112254132,0.6666666666666666,6
E02005474,0.2976404077786753,0.7777777777777778,9
E02003396,0.29728216214496195,1.0,6
E02006753,0.29626359376836897,0.3333333333333333,6
E02005328,0.29546652878029916,0.8571428571428571,7
E02000326,0.29485286553900214,0.5,6
E02000808,0.29436810285108095,0.7142857142857143,7
E02003001,0.2935717798381886,0.6666666666666666,6
E02003817,0.293017689248418,1.0,3
E02006789,0.2927988400034994,0.36363636363636365,11
E02000134,0.29189413935138697,0.2,5
E02005145,0.2918477742155399,0.16666666666666666,12
E02003865,0.29176970474981534,0.8,5
E02003401,0.29121178474419596,0.8333333333333334,6
E02003299,0.29056608146284213,0.46153846153846156,13
E02005088,0.29047948894027886,0.5,6
E02004543,0.29002991655886856,1.0,5
E02003716,0.28738566658088616,0.5,6
E02000105,0.28733715357157213,0.8333333333333334,6
E02000496,0.2857059473448725,0.7777777777777778,9
E02003952,0.2842015010249588,0.6,5
E02001311,0.28345404634189764,0.2857142857142857,7
E02003394,0.2829669475010446,1.0,7
E02001753,0.2827970527893784,0.6666666666666666,6
E02002446,0.2826403393693684,0.5,6
E02002665,0.281191579737296,0.5714285714285714,7
E02006299,0.280344180318539,0.8,5
E02006600,0.2801801251368322,0.6666666666666666,6
E02001382,0.27838208122684877,0.5,8
E02001326,0.27836518839482083,1.0,5
E02006838,0.27746019547749545,0.7142857142857143,7
E02001313,0.27423429057503595,0.2857142857142857,7
E02005408,0.2721611597321579,0.6666666666666666,9
E02006520,0.27202365063711875,0.5,4
E02005258,0.27158534655481414,0.75,8
E02000739,0.2711430084632617,1.0,7
E02006681,0.27037895474360346,0.5,10
E02005211,0.27005445118785365,0.16666666666666666,6
E02001994,0.2685093787215722,0.6,5
E02003774,0.26843948759008807,1.0,4
E02003758,0.26810191866898725,0.8461538461538461,13
E02002482,0.2670393806154943,0.875,8
E02006653,0.2652868908514039,0.8,5
E02000979,0.2652095031306573,0.875,8
E02000341,0.2649246267752375,0.25,8
E02006019,0.2641123591100446,1.0,2
E02000223,0.2631315798889447,0.25,4
E02003785,0.26297147015305655,0.875,8
E02003398,0.2621500187380238,0.8,5
E02003217,0.26214688447591505,0.8333333333333334,6
E02005615,0.2615765680628082,0.8333333333333334,6
E02005917,0.26131641361773406,0.5555555555555556,9
E02000097,0.26106446910380937,0.7142857142857143,7
E02000428,0.2592917608215434,0.625,8
E02004667,0.2584738234877354,0.6666666666666666,6
E02000558,0.2581862974677949,0.875,8
E02003320,0.25495304248095785,0.8571428571428571,7
E02003007,0.25460829121142725,0.625,8
E02001179,0.25450575799597247,0.5,6
E02002666,0.25445826881286315,0.8,5
E02001375,0.2544394750814258,0.6,5
E02004217,0.2536832519469375,0.4,5
E02002654,0.25347719740545166,1.0,4
E02003068,0.2533819075869604,0.625,8
E02001424,0.25322389745231116,0.125,8
